,KREIS,GEMEINDE,FUNDPLATZN,Fundart,FID,BUNDESLAND,QUELLE,FST,MATERIALUF,BEMERKUNG,kultur2,NAME_HAUPT,NAME_UNTER,X,Y,quelle_georef,QID_quelle_georef,katalognr,fst_id,fst_name,gemeinde,kreis,bundesland,land,perio.do,kultur,entdeckung,QID_entdeckung,publikation_arch,QID_publikation,fundstellenart,QID_fundstellenart,genauigkeit_m,methode,quellen_typ,methodenbeschr,wgs84_x,wgs84_y,dating_start,dating_certainty_start,dating_end,dating_certainty_end,dating_method,dating_certainty_range,dating_perio.do,dating_perio.do_match
154,Uckermark,Dargersdorf,,SS,3104,Brandenburg,© Denkmaldaten / BLDAM 2021,Dargersdorf 18,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MECKLENBURGISCHE SEENPLATTE,Schorfheide,"13,53","53,08",© Denkmaldaten / BLDAM 2021,Q897952,,,Dargersdorf 18,Dargersdorf,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,53","53,08",-5051,+/- 100 Jahre,-4751,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
155,Uckermark,Falkenwalde,,SS,3105,Brandenburg,© Denkmaldaten / BLDAM 2021,Falkenwalde 39,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,03","53,27",© Denkmaldaten / BLDAM 2021,Q897952,,,Falkenwalde 39,Falkenwalde,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,03","53,27",-5050,+/- 100 Jahre,-4750,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
156,Uckermark,Falkenwalde,,SS,3106,Brandenburg,© Denkmaldaten / BLDAM 2021,Falkenwalde 60,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,02","53,28",© Denkmaldaten / BLDAM 2021,Q897952,,,Falkenwalde 60,Falkenwalde,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,02","53,28",-5049,+/- 100 Jahre,-4749,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
157,Uckermark,Falkenwalde,,SS,3107,Brandenburg,© Denkmaldaten / BLDAM 2021,Falkenwalde 74,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,01","53,28",© Denkmaldaten / BLDAM 2021,Q897952,,,Falkenwalde 74,Falkenwalde,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,01","53,28",-5048,+/- 100 Jahre,-4748,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
158,Uckermark,Falkenwalde,,SS,3108,Brandenburg,© Denkmaldaten / BLDAM 2021,Falkenwalde 88,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,02","53,26",© Denkmaldaten / BLDAM 2021,Q897952,,,Falkenwalde 88,Falkenwalde,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,02","53,26",-5047,+/- 100 Jahre,-4747,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
159,Uckermark,Felchow,,SS,3109,Brandenburg,© Denkmaldaten / BLDAM 2021,Felchow 1,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,12","53,05",© Denkmaldaten / BLDAM 2021,Q897952,,,Felchow 1,Felchow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,12","53,05",-5046,+/- 100 Jahre,-4746,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
160,Uckermark,Flemsdorf,,SS,3110,Brandenburg,© Denkmaldaten / BLDAM 2021,Flemsdorf 6,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,17","53,03",© Denkmaldaten / BLDAM 2021,Q897952,,,Flemsdorf 6,Flemsdorf,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,17","53,03",-5045,+/- 100 Jahre,-4745,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
161,Uckermark,Klinkow,,SS,3111,Brandenburg,© Denkmaldaten / BLDAM 2021,Klinkow 30,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,83","53,33",© Denkmaldaten / BLDAM 2021,Q897952,,,Klinkow 30,Klinkow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,83","53,33",-5044,+/- 100 Jahre,-4744,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
162,Uckermark,Klinkow,,SS,3112,Brandenburg,© Denkmaldaten / BLDAM 2021,Klinkow 32,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,83","53,32",© Denkmaldaten / BLDAM 2021,Q897952,,,Klinkow 32,Klinkow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,83","53,32",-5043,+/- 100 Jahre,-4743,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
163,Uckermark,Klockow,,SS,3113,Brandenburg,© Denkmaldaten / BLDAM 2021,Klockow 1,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,01","53,39",© Denkmaldaten / BLDAM 2021,Q897952,,,Klockow 1,Klockow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,01","53,39",-5042,+/- 100 Jahre,-4742,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
164,Uckermark,Klockow,,SS,3114,Brandenburg,© Denkmaldaten / BLDAM 2021,Klockow 38,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,01","53,39",© Denkmaldaten / BLDAM 2021,Q897952,,,Klockow 38,Klockow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,01","53,39",-5041,+/- 100 Jahre,-4741,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
165,Uckermark,Luetzlow,,SS,3115,Brandenburg,© Denkmaldaten / BLDAM 2021,Luetzlow 61,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"14,02","53,24",© Denkmaldaten / BLDAM 2021,Q897952,,,Luetzlow 61,Luetzlow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,02","53,24",-5040,+/- 100 Jahre,-4740,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
166,Uckermark,Meichow,,SS,3116,Brandenburg,© Denkmaldaten / BLDAM 2021,Meichow 16,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,96","53,19",© Denkmaldaten / BLDAM 2021,Q897952,,,Meichow 16,Meichow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,96","53,19",-5039,+/- 100 Jahre,-4739,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
167,Uckermark,Potzlow,,SS,3117,Brandenburg,© Denkmaldaten / BLDAM 2021,Potzlow 16,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,84","53,22",© Denkmaldaten / BLDAM 2021,Q897952,,,Potzlow 16,Potzlow,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,84","53,22",-5038,+/- 100 Jahre,-4738,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
168,Uckermark,Prenzlau,,SS,3118,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 30,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,31",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 30,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,31",-5037,+/- 100 Jahre,-4737,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
169,Uckermark,Prenzlau,,SS,3119,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 58,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 58,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5036,+/- 100 Jahre,-4736,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
170,Uckermark,Prenzlau,,SS,3120,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 95,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 95,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5035,+/- 100 Jahre,-4735,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
171,Uckermark,Prenzlau,,SS,3121,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 98,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 98,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5034,+/- 100 Jahre,-4734,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
172,Uckermark,Prenzlau,,SS,3122,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 128,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,84","53,29",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 128,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,84","53,29",-5033,+/- 100 Jahre,-4733,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
173,Uckermark,Prenzlau,,SS,3123,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 134,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,88","53,33",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 134,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,88","53,33",-5032,+/- 100 Jahre,-4732,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
174,Uckermark,Prenzlau,,SS,3124,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 158,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,9","53,34",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 158,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,9","53,34",-5031,+/- 100 Jahre,-4731,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
175,Uckermark,Prenzlau,,SS,3125,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 170,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 170,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5030,+/- 100 Jahre,-4730,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
176,Uckermark,Prenzlau,,SS,3126,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 214,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 214,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5029,+/- 100 Jahre,-4729,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
177,Uckermark,Prenzlau,,SS,3127,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 224,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,88","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 224,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,88","53,3",-5028,+/- 100 Jahre,-4728,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
178,Uckermark,Prenzlau,,SS,3128,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 256,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,83","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 256,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,83","53,3",-5027,+/- 100 Jahre,-4727,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
179,Uckermark,Prenzlau,,SS,3129,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 263,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,9","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 263,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,9","53,3",-5026,+/- 100 Jahre,-4726,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
180,Uckermark,Prenzlau,,SS,3130,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 277,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 277,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5025,+/- 100 Jahre,-4725,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
181,Uckermark,Prenzlau,,SS,3131,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 278,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,87","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 278,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,87","53,3",-5024,+/- 100 Jahre,-4724,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
182,Uckermark,Prenzlau,,SS,3132,Brandenburg,© Denkmaldaten / BLDAM 2021,Prenzlau 406,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,88","53,3",© Denkmaldaten / BLDAM 2021,Q897952,,,Prenzlau 406,Prenzlau,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,88","53,3",-5023,+/- 100 Jahre,-4723,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
183,Uckermark,Roepersdorf,,SS,3133,Brandenburg,© Denkmaldaten / BLDAM 2021,Roepersdorf 23,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Uckermärkisches Hügelland,"13,84","53,29",© Denkmaldaten / BLDAM 2021,Q897952,,,Roepersdorf 23,Roepersdorf,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","13,84","53,29",-5022,+/- 100 Jahre,-4722,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
184,Uckermark,Schwaneberg,,SS,3134,Brandenburg,© Denkmaldaten / BLDAM 2021,Schwaneberg 48,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,RÜCKLAND DER MECKLENBURGISCHEN SEENPLATTE,Randowniederung,"14,15","53,33",© Denkmaldaten / BLDAM 2021,Q897952,,,Schwaneberg 48,Schwaneberg,Uckermark,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","14,15","53,33",-5021,+/- 100 Jahre,-4721,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
